Checkpoint,Episode,Coverage
700,168,0.1404835392673546
700,169,0.0
700,170,0.014782159118041111
700,171,0.0
700,172,0.0
700,173,0.0
700,174,0.0
700,175,0.3316122159295298
700,176,0.0
700,177,0.13699238295517396
700,178,0.024627373237264657
700,179,0.0
700,180,0.0
700,181,0.0
700,182,0.05655890110933745
700,183,0.09154439654013305
700,184,0.0
700,185,0.3117661190656447
700,186,0.0
700,187,0.19770867853087112
700,188,0.0
700,189,0.0
700,190,0.1444890140991303
700,191,0.47885161766614925
700,192,0.0
700,193,0.16270720024831764
700,194,0.12007539219071574
700,195,0.0
700,196,0.0
700,197,0.020860840538706547
700,198,0.0
700,199,0.194707602589849
700,200,0.08153335813900968
800,1,0.17837702012988743
800,2,0.0
800,3,0.17621585955794875
800,4,0.0
800,5,0.0
800,6,0.0
800,7,0.045232197471653475
800,8,0.0
800,9,0.41924373254718716
800,10,0.0
800,11,0.0
800,12,0.0
800,13,0.18815347636450486
800,14,0.04680860656711909
800,15,0.0
800,16,0.21375308354355468
800,17,0.014368597074275317
800,18,0.0
800,19,0.0
800,20,0.16602860356130605
800,21,0.003608677969052042
800,22,0.32107173817043166
800,23,0.0
800,24,0.0
800,25,0.2540078596264621
800,26,0.0
800,27,0.14761446958729024
800,28,0.0
800,29,0.0
800,30,0.1307615913739887
800,31,0.0
800,32,0.08561944038349668
800,33,0.2940139719937154
800,34,0.0
800,35,0.1845683908401454
800,36,0.0687899870311223
800,37,0.0
800,38,0.0
800,39,0.0
800,40,0.0
800,41,0.0
800,42,0.49477983223356664
800,43,0.12210632707575504
800,44,0.0
800,45,0.4014483522575694
800,46,0.0
800,47,0.0
800,48,0.0
800,49,0.041117025754963864
800,50,0.013638984448612038
800,51,0.3499515237770126
800,52,0.0
800,53,0.017930031551711304
800,54,0.0
800,55,0.0
800,56,0.09945952271373357
800,57,0.0
800,58,0.0
800,59,0.0
800,60,0.0
800,61,0.040960915939184155
800,62,0.20384270488454823
800,63,0.0
800,64,0.013613329091445518
800,65,0.0
800,66,0.14179038607037692
800,67,0.01718181866913071
800,68,0.15640795615466835
800,69,0.16039426967950604
800,70,0.536878841382518
800,71,0.0
800,72,0.10605780734692094
800,73,0.0
800,74,0.0
800,75,0.0
800,76,0.0
800,77,0.0
800,78,0.0
800,79,0.0
800,80,0.0
800,81,0.1226895634665516
800,82,0.27503691459889545
800,83,0.07686671166673599
800,84,0.0
800,85,0.2857723469855439
800,86,0.0
800,87,0.12543735463917358
800,88,0.0
800,89,0.0
800,90,0.0
800,91,3.3855397938423843e-06
800,92,0.0
800,93,0.3354141188219516
800,94,0.04494898329536782
800,95,0.1553048555515535
800,96,0.0
800,97,0.20799981665140788
800,98,0.0
800,99,0.2768576070398627
800,100,0.03553299068016809
800,101,0.006383327577621653
800,102,0.0
800,103,0.2935470119194736
800,104,0.0
800,105,0.0
800,106,0.14543999310505573
800,107,0.0
800,108,0.09581546815600825
800,109,0.0
800,110,0.0
800,111,0.0
800,112,0.5393565208080651
800,113,0.0
800,114,0.40934791343347726
800,115,0.000281549905270506
800,116,0.31718976006992816
800,117,0.28582088795969546
800,118,0.00021148685753776173
800,119,0.0
800,120,0.0
800,121,0.28313857951558985
800,122,0.16421231430622074
800,123,0.0
800,124,0.0
800,125,0.0
800,126,0.08444300399251338
800,127,0.10592776078507166
800,128,0.0
800,129,0.0
800,130,0.0
800,131,0.0
800,132,0.0
800,133,0.0
800,134,0.0
800,135,0.0
800,136,0.0
800,137,0.0
800,138,0.0
800,139,0.0
800,140,0.0021780259588975327
800,141,0.07025924271077037
800,142,0.0007430697913471754
800,143,0.0
800,144,0.0
800,145,0.3213180222735821
800,146,0.0
800,147,0.14885038040065415
800,148,0.0
800,149,0.21368230991468226
800,150,0.0
800,151,0.012042857568031402
800,152,0.1871152016488576
800,153,0.2863257273076485
800,154,0.0
800,155,0.10860904342502166
800,156,0.0
800,157,0.0269164747847226
800,158,0.0
800,159,0.0
800,160,0.0
800,161,0.0
800,162,0.0
800,163,0.0
800,164,0.0
800,165,0.0
800,166,0.0
800,167,0.0
800,168,0.1404835392673546
800,169,0.0
800,170,0.014782159118041111
800,171,0.020870963801159544
800,172,0.0
800,173,0.0
800,174,0.05071564001034712
800,175,0.011837425902533007
800,176,0.0
800,177,0.08068501050097757
800,178,0.02460274713484324
800,179,0.0
800,180,0.0
800,181,0.00997656009939024
800,182,0.0
800,183,0.09154439654013305
800,184,0.0
800,185,0.15594453346203876
800,186,0.0
800,187,0.19770867853087112
800,188,0.0
800,189,0.0
800,190,0.11003373049390264
800,191,0.47885161766614925
800,192,0.0
800,193,0.0
800,194,0.12007539219071574
800,195,0.0
800,196,0.0
800,197,0.18788740026463552
800,198,0.0
800,199,0.194707602589849
800,200,0.0
900,1,0.0
900,2,0.0
900,3,0.17621585955794875
900,4,0.0
900,5,0.0
900,6,0.0
900,7,0.045232197471653475
900,8,0.0
900,9,0.6352458145665156
900,10,0.0
900,11,0.0
900,12,0.0
900,13,0.14355847759200846
900,14,0.03959579249601872
900,15,0.0
900,16,0.2003275246635182
900,17,0.014368597074275317
900,18,0.0
900,19,0.0
900,20,0.0
900,21,0.020787764187513554
900,22,0.32107173817043166
900,23,0.0
900,24,0.0
900,25,0.2540078596264621
900,26,0.06256247425989046
900,27,0.14381802202534785
900,28,0.0
900,29,0.0
900,30,0.1307615913739887
900,31,0.0
900,32,0.14307799585199732
900,33,0.2940139719937154
900,34,0.0
900,35,0.1845683908401454
900,36,0.01890081154988037
900,37,0.0
900,38,0.0
900,39,0.0
900,40,0.0
900,41,0.0
900,42,0.49477983223356664
900,43,0.0
900,44,0.0
900,45,0.4014483522575694
900,46,0.0
900,47,0.0
900,48,0.0
900,49,0.041117025754963864
900,50,0.013638984448612038
900,51,0.0
900,52,0.0
900,53,0.0057408240146739715
900,54,0.0
900,55,0.0
900,56,0.09945952271373357
900,57,0.0
900,58,0.0
900,59,0.0
900,60,0.0
900,61,0.040960915939184155
900,62,0.20384270488454823
900,63,0.0
900,64,0.013613329091445518
900,65,0.0
900,66,0.0
900,67,0.0
900,68,0.15640795615466835
900,69,0.16039426967950604
900,70,0.536878841382518
900,71,0.2303950205691056
900,72,0.10605780734692094
900,73,0.022086757325285148
900,74,0.0
900,75,0.0
900,76,0.0
900,77,0.0
900,78,0.0
900,79,0.0
900,80,0.0
900,81,0.1226895634665516
900,82,0.23958817026771742
900,83,0.07596415401402995
900,84,0.0
900,85,0.2857723469855439
900,86,0.0
900,87,0.12543735463917358
900,88,0.019248325898380818
900,89,0.0024513490485518004
900,90,0.0
900,91,3.3855397938423843e-06
900,92,0.0
900,93,0.3354141188219516
900,94,0.0259543639525567
900,95,0.1724909539817885
900,96,0.0
900,97,0.17828934420790762
900,98,0.0
900,99,0.2681937512542895
900,100,0.1348050380212432
900,101,0.006383327577621653
900,102,0.0
900,103,0.2935470119194736
900,104,0.0
900,105,0.0
900,106,0.14543999310505573
900,107,0.0
900,108,0.0
900,109,0.0
900,110,0.0
900,111,0.0
900,112,0.22700081019515833
900,113,0.11117291049655853
900,114,0.21941737487074703
900,115,0.0
900,116,0.0
900,117,0.28582088795969546
900,118,0.0
900,119,0.0
900,120,0.0
900,121,0.28313857951558985
900,122,0.16421231430622074
900,123,0.0
900,124,0.0
900,125,0.0
900,126,0.0864256172735901
900,127,0.10592776078507166
900,128,0.0
900,129,0.0
900,130,0.0
900,131,0.03706469310401038
900,132,0.0
900,133,0.0
900,134,0.0
900,135,0.0
900,136,0.0
900,137,0.0
900,138,0.0
900,139,0.0
900,140,0.004985385854178568
900,141,0.06240014701374887
900,142,0.0
900,143,4.298254063937639e-05
900,144,0.0
900,145,0.3483491690411631
900,146,0.0
900,147,0.0
900,148,0.0
900,149,0.21368230991468226
900,150,0.0
900,151,0.0
900,152,0.1871152016488576
900,153,0.48513525106205624
900,154,0.0
900,155,0.10860904342502166
900,156,0.0
900,157,0.036103244773852204
900,158,0.0
900,159,0.0
900,160,0.004669383096846878
900,161,0.0
900,162,0.0
900,163,0.0
900,164,0.0
900,165,0.0
900,166,0.0
900,167,0.0
900,168,0.15224907259081585
900,169,0.18901482975343853
900,170,0.014782159118041111
900,171,0.0
900,172,0.0
900,173,0.0
900,174,0.005219775377023638
900,175,0.0
900,176,0.0
900,177,0.0
900,178,0.02460274713484324
900,179,0.0
900,180,0.0
900,181,0.005791674744763897
900,182,0.0
900,183,0.09154439654013305
900,184,0.0
900,185,0.14581908107754207
900,186,0.0
900,187,0.19770867853087112
900,188,0.16919056759371667
900,189,0.0
900,190,0.24948246326650264
900,191,0.47885161766614925
900,192,0.21240909297204483
900,193,0.3987194993978516
900,194,0.12007539219071574
900,195,0.0
900,196,0.0
900,197,0.0
900,198,0.0
900,199,0.194707602589849
900,200,0.04008685854732433
1000,1,0.17071707844605188
1000,2,0.0
1000,3,0.17621585955794875
1000,4,3.075864903219825e-05
1000,5,0.0
1000,6,0.3965148830554685
1000,7,0.045232197471653475
1000,8,0.0
1000,9,0.0
1000,10,0.0
1000,11,0.0
1000,12,0.0
1000,13,0.14355847759200846
1000,14,0.0
1000,15,0.0
1000,16,0.0
1000,17,0.014368597074275317
1000,18,0.0
1000,19,0.016702285176952856
1000,20,0.0
1000,21,0.020787764187513554
1000,22,0.17678159267169757
1000,23,0.0
1000,24,0.0
1000,25,0.2540078596264621
1000,26,0.14561912030752608
1000,27,0.18250639991295534
1000,28,0.0
1000,29,0.0
1000,30,0.5761167150214809
1000,31,0.0
1000,32,0.1442138835210686
1000,33,0.2940139719937154
1000,34,0.0
1000,35,0.1845683908401454
1000,36,0.04538229659013259
1000,37,0.0
1000,38,0.0
1000,39,0.0
1000,40,0.0
1000,41,0.0
1000,42,0.49477983223356664
1000,43,0.14179163355794766
1000,44,0.0
1000,45,0.4014483522575694
1000,46,0.0
1000,47,0.0
1000,48,0.0
1000,49,0.041117025754963864
1000,50,0.013638984448612038
1000,51,0.0
1000,52,0.0
1000,53,0.121864427068215
1000,54,0.0
1000,55,0.0
1000,56,0.09945952271373357
1000,57,0.0
1000,58,0.0
1000,59,0.0
1000,60,0.0
1000,61,0.040960915939184155
1000,62,0.22352556531451093
1000,63,0.0
1000,64,0.013613329091445518
1000,65,0.0
1000,66,0.0115143704941231
1000,67,0.08684951845502147
1000,68,0.15640795615466835
1000,69,0.16039426967950604
1000,70,0.536878841382518
1000,71,0.0
1000,72,0.10605780734692094
1000,73,0.0
1000,74,0.0
1000,75,0.0
1000,76,0.0
1000,77,0.0
1000,78,0.0
1000,79,0.0
1000,80,0.0
1000,81,0.1226895634665516
1000,82,0.267997303698436
1000,83,0.0
1000,84,0.0
1000,85,0.2857723469855439
1000,86,0.0
1000,87,0.12543735463917358
1000,88,0.0
1000,89,0.0
1000,90,0.31411204527315423
1000,91,3.3855397938423843e-06
1000,92,0.0
1000,93,0.3354141188219516
1000,94,0.04870065463143241
1000,95,0.1553048555515535
1000,96,0.0
1000,97,0.3926627206737261
1000,98,0.0
1000,99,0.2665410733652814
1000,100,0.030203093017481267
1000,101,0.0026403271876940305
1000,102,0.0
1000,103,0.2935470119194736
1000,104,0.0
1000,105,0.0
1000,106,0.14543999310505573
1000,107,0.0
1000,108,0.006242225778558836
1000,109,0.0
1000,110,0.0
1000,111,0.0
1000,112,0.0
1000,113,0.09413029261694446
1000,114,0.2142512148079212
1000,115,0.0
1000,116,0.0
1000,117,0.28582088795969546
1000,118,0.0
1000,119,0.0
1000,120,0.0
1000,121,0.28313857951558985
1000,122,0.16421231430622074
1000,123,0.0
1000,124,0.0
1000,125,0.0
1000,126,0.08604017951954708
1000,127,0.10592776078507166
1000,128,0.0
1000,129,0.0
1000,130,0.0
1000,131,0.0
1000,132,0.0
1000,133,0.30413497635547937
1000,134,0.0
1000,135,0.0
1000,136,0.0
1000,137,0.0
1000,138,0.0
1000,139,0.0
1000,140,0.00023251519330799527
1000,141,0.07025924271077037
1000,142,0.0
1000,143,0.0
1000,144,0.0
1000,145,0.35297577795877927
1000,146,0.0
1000,147,0.14650938236540154
1000,148,0.0
1000,149,0.21368230991468226
1000,150,0.0
1000,151,0.0
1000,152,0.1871152016488576
1000,153,0.10733930163443038
1000,154,0.0
1000,155,0.10860904342502166
1000,156,0.0
1000,157,0.01878041912838955
1000,158,0.0
1000,159,0.0
1000,160,0.0
1000,161,0.0
1000,162,0.0
1000,163,0.0
1000,164,0.0
1000,165,0.0
1000,166,0.0
1000,167,0.0
1000,168,0.1404835392673546
1000,169,0.0
1000,170,0.014782159118041111
1000,171,0.0
1000,172,0.0
1000,173,0.0
1000,174,0.0
1000,175,0.02845642748201261
1000,176,0.0
1000,177,0.025899816420955128
1000,178,0.024495717462812625
1000,179,0.0
1000,180,0.0
1000,181,0.13473464215589612
1000,182,0.0
1000,183,0.09154439654013305
1000,184,0.0
1000,185,0.14581908107754207
1000,186,0.0
1000,187,0.19770867853087112
1000,188,0.15960622123872398
1000,189,0.0
1000,190,0.22759969973236102
1000,191,0.47885161766614925
1000,192,0.22173966992421126
1000,193,0.2153847338977685
1000,194,0.12007539219071574
1000,195,0.0
1000,196,0.0
1000,197,0.0
1000,198,0.0
1000,199,0.194707602589849
1000,200,0.0
1100,1,0.17837702012988743
1100,2,0.0
1100,3,0.17621585955794875
1100,4,0.0
1100,5,0.0
1100,6,0.0
1100,7,0.0
1100,8,0.0
1100,9,0.41756542920672857
1100,10,0.0
1100,11,0.0
1100,12,0.0
1100,13,0.14355847759200846
1100,14,0.07516533083074246
1100,15,0.0
1100,16,0.2003275246635182
1100,17,0.014368597074275317
1100,18,0.0
1100,19,0.0
1100,20,0.5610012111545375
1100,21,0.0
1100,22,0.3203014947423336
1100,23,0.0
1100,24,0.0
1100,25,0.2540078596264621
1100,26,0.10696883403191058
1100,27,0.18861651145145136
1100,28,0.0
1100,29,0.5017452842727627
1100,30,0.0
1100,31,0.0
1100,32,0.1442138835210686
1100,33,0.2940139719937154
1100,34,0.0
1100,35,0.1845683908401454
1100,36,0.04154546030036764
1100,37,0.0
1100,38,0.0
1100,39,0.0
1100,40,0.0
1100,41,0.33976008985787576
1100,42,0.49477983223356664
1100,43,0.1340881216352596
1100,44,0.0
1100,45,0.4014483522575694
1100,46,0.0
1100,47,0.0
1100,48,0.0
1100,49,0.041117025754963864
1100,50,0.013638984448612038
1100,51,0.0
1100,52,0.0
1100,53,0.0004283564262242296
1100,54,0.0
1100,55,0.0
1100,56,0.09945952271373357
1100,57,0.0
1100,58,0.0
1100,59,0.0
1100,60,0.0
1100,61,0.040960915939184155
1100,62,0.20384270488454823
1100,63,0.0
1100,64,0.013613329091445518
1100,65,0.0
1100,66,0.0
1100,67,0.06276382270802239
1100,68,0.1468769642490653
1100,69,0.16039426967950604
1100,70,0.536878841382518
1100,71,0.0
1100,72,0.10605780734692094
1100,73,0.0
1100,74,0.0
1100,75,0.0
1100,76,0.0
1100,77,0.0
1100,78,0.16245100774133253
1100,79,0.0
1100,80,0.0
1100,81,0.1226895634665516
1100,82,0.031157906280998675
1100,83,0.0
1100,84,0.0
1100,85,0.2857723469855439
1100,86,0.0
1100,87,0.12543735463917358
1100,88,0.008769346777197746
1100,89,0.0004701798812202424
1100,90,0.0
1100,91,3.3855397938423843e-06
1100,92,0.0
1100,93,0.3354141188219516
1100,94,0.023390832111009188
1100,95,0.1553048555515535
1100,96,0.0
1100,97,0.16203028771854142
1100,98,0.023892889039783077
1100,99,0.26625536907846026
1100,100,0.14286535869562172
1100,101,0.006383327577621653
1100,102,0.0
1100,103,0.2935470119194736
1100,104,0.0
1100,105,0.0
1100,106,0.14543999310505573
1100,107,0.0
1100,108,0.0
1100,109,0.0
1100,110,0.0
1100,111,0.0
1100,112,0.20617823189832826
1100,113,0.0
1100,114,0.2674857462675533
1100,115,0.0
1100,116,0.14494883955747845
1100,117,0.28582088795969546
1100,118,0.0
1100,119,0.0
1100,120,0.0
1100,121,0.28313857951558985
1100,122,0.16421231430622074
1100,123,0.0
1100,124,0.0
1100,125,0.0
1100,126,0.08544188232201885
1100,127,0.10592776078507166
1100,128,0.0
1100,129,0.0
1100,130,0.0
1100,131,0.01890835658983926
1100,132,0.0
1100,133,0.0
1100,134,0.0
1100,135,0.0
1100,136,0.0
1100,137,0.0
1100,138,0.0
1100,139,0.0
1100,140,0.004775732111583188
1100,141,0.07024479647199872
1100,142,0.0
1100,143,0.0
1100,144,0.0
1100,145,0.3807316307944261
1100,146,0.0
1100,147,0.0
1100,148,0.0
1100,149,0.21368230991468226
1100,150,0.0
1100,151,0.013723133789381198
1100,152,0.1871152016488576
1100,153,0.30063845130993316
1100,154,0.0
1100,155,0.10860904342502166
1100,156,0.0
1100,157,0.034189561972229145
1100,158,0.0
1100,159,0.0
1100,160,0.10635837171039049
1100,161,0.0
1100,162,0.0
1100,163,0.0
1100,164,0.0
1100,165,0.0
1100,166,0.0
1100,167,0.0
1100,168,0.1404835392673546
1100,169,0.07327597265170335
1100,170,0.014782159118041111
1100,171,0.0
1100,172,0.0
1100,173,0.0
1100,174,0.0
1100,175,0.04656341826070988
1100,176,0.0
1100,177,0.0
1100,178,0.02460274713484324
1100,179,0.0
1100,180,0.0
1100,181,0.010341710891783398
1100,182,0.11750412242656666
1100,183,0.09154439654013305
1100,184,0.0
1100,185,0.14581908107754207
1100,186,0.0
1100,187,0.19770867853087112
1100,188,0.0
1100,189,0.2924981994301133
1100,190,0.18914275548939888
1100,191,0.47885161766614925
1100,192,0.0
1100,193,0.0
1100,194,0.12007539219071574
1100,195,0.0
1100,196,0.0
1100,197,0.0
1100,198,0.0
1100,199,0.194707602589849
1100,200,0.04008685854732433
1200,1,0.17837702012988743
1200,2,0.0
1200,3,0.17621585955794875
1200,4,0.0
1200,5,0.0
1200,6,0.0
1200,7,0.045232197471653475
1200,8,0.0
1200,9,0.41756542920672857
1200,10,0.0
1200,11,0.0
1200,12,0.0
1200,13,0.14355847759200846
1200,14,0.039153416299060224
1200,15,0.0
1200,16,0.2003275246635182
1200,17,0.014368597074275317
1200,18,0.0
1200,19,0.0
1200,20,0.0
1200,21,0.0
1200,22,0.32107173817043166
1200,23,0.0
1200,24,0.0
1200,25,0.2540078596264621
1200,26,0.0
1200,27,0.18964843661969494
1200,28,0.0
1200,29,0.0
1200,30,0.1307615913739887
1200,31,0.0
1200,32,0.1442138835210686
1200,33,0.2940139719937154
1200,34,0.0
1200,35,0.1845683908401454
1200,36,0.029877471842684356
1200,37,0.0
1200,38,0.0
1200,39,0.017046311541438455
1200,40,0.0
1200,41,0.07205800511330814
1200,42,0.49477983223356664
1200,43,0.0
1200,44,0.0
1200,45,0.4014483522575694
1200,46,0.0
1200,47,0.0
1200,48,0.0
1200,49,0.041117025754963864
1200,50,0.013638984448612038
1200,51,0.0
1200,52,0.0
1200,53,0.024692605820512557
1200,54,0.0
1200,55,0.0
1200,56,0.09945952271373357
1200,57,0.0
1200,58,0.09396537458720929
1200,59,0.0
1200,60,0.0
1200,61,0.040960915939184155
1200,62,0.20384270488454823
1200,63,0.0
1200,64,0.013613329091445518
1200,65,0.0
1200,66,0.3952981294052829
1200,67,0.36731738751809917
1200,68,0.15640795615466835
1200,69,0.16039426967950604
1200,70,0.536878841382518
1200,71,0.0
1200,72,0.10605780734692094
1200,73,0.0
1200,74,0.16192573573160043
1200,75,0.0
1200,76,0.0
1200,77,0.0
1200,78,0.0
1200,79,0.0
1200,80,0.0
1200,81,0.1226895634665516
1200,82,0.23958817026771742
1200,83,0.0003104134997158937
1200,84,0.0
1200,85,0.2857723469855439
1200,86,0.0
1200,87,0.12543735463917358
1200,88,0.0
1200,89,0.0
1200,90,0.0
1200,91,3.3855397938423843e-06
1200,92,0.0
1200,93,0.3354141188219516
1200,94,0.023390832111009188
1200,95,0.17486539901158973
1200,96,0.0
1200,97,0.27588760002750917
1200,98,0.0
1200,99,0.268142647457727
1200,100,0.024623472883521638
1200,101,0.006383327577621653
1200,102,0.0
1200,103,0.2935470119194736
1200,104,0.0
1200,105,0.0
1200,106,0.14543999310505573
1200,107,0.0
1200,108,0.0
1200,109,0.0
1200,110,0.0
1200,111,0.0
1200,112,0.04212845767888259
1200,113,0.0
1200,114,0.21477293287559415
1200,115,0.0
1200,116,0.0
1200,117,0.28582088795969546
1200,118,0.0
1200,119,0.0
1200,120,0.0
1200,121,0.28313857951558985
1200,122,0.16421231430622074
1200,123,0.0
1200,124,0.0
1200,125,0.0
1200,126,0.08653225572442227
1200,127,0.10592776078507166
1200,128,0.0
1200,129,0.0
1200,130,0.0
1200,131,0.0
1200,132,0.0
1200,133,0.0
1200,134,0.0
1200,135,0.0
1200,136,0.0
1200,137,0.0
1200,138,0.0
1200,139,0.0
1200,140,0.012193880948962512
1200,141,0.08743681804592089
1200,142,0.007209742646916403
1200,143,0.0
1200,144,0.0
1200,145,0.32998174853221135
1200,146,0.0
1200,147,0.0
1200,148,0.0
1200,149,0.21368230991468226
1200,150,0.0
1200,151,0.0
1200,152,0.1871152016488576
1200,153,0.21842073449419117
1200,154,0.0
1200,155,0.10860904342502166
1200,156,0.0
1200,157,0.014622800548755099
1200,158,0.0
1200,159,0.0
1200,160,0.006720619604340172
1200,161,0.0
1200,162,0.0
1200,163,0.0
1200,164,0.0
1200,165,0.0
1200,166,0.0
1200,167,0.0
1200,168,0.1404835392673546
1200,169,0.0
1200,170,0.014782159118041111
1200,171,0.0
1200,172,0.0
1200,173,0.0
1200,174,0.2203019670094419
1200,175,0.0
1200,176,0.0
1200,177,0.0
1200,178,0.024368833099046718
1200,179,0.0
1200,180,0.0
1200,181,0.0
1200,182,0.12258361676061015
1200,183,0.09154439654013305
1200,184,0.0
1200,185,0.14581908107754207
1200,186,0.0
1200,187,0.19770867853087112
1200,188,0.0
1200,189,0.0
1200,190,0.2043707593626344
1200,191,0.47885161766614925
1200,192,0.07912187902441722
1200,193,0.2941626405028585
1200,194,0.12007539219071574
1200,195,0.0
1200,196,0.0
1200,197,0.0
1200,198,0.0
1200,199,0.194707602589849
1200,200,0.04008685854732433
1300,1,0.15749030125747324
1300,2,0.0
1300,3,0.17621585955794875
1300,4,0.0
1300,5,0.0
1300,6,0.0
1300,7,0.035262037615692805
1300,8,0.0
1300,9,0.17152198136660324
1300,10,0.0
1300,11,0.0
1300,12,0.0
1300,13,0.14355847759200846
1300,14,0.011217907585798407
1300,15,0.0
1300,16,0.053671707124084346
1300,17,0.014368597074275317
1300,18,0.0
1300,19,0.0
1300,20,0.0
1300,21,0.020787764187513554
1300,22,0.32107173817043166
1300,23,0.07901936219564006
1300,24,0.0
1300,25,0.2540078596264621
1300,26,0.14249821389128567
1300,27,0.1652723587633462
1300,28,0.0
1300,29,0.0
1300,30,0.1307615913739887
1300,31,0.0
1300,32,0.1442138835210686
1300,33,0.2940139719937154
1300,34,0.0
1300,35,0.1845683908401454
1300,36,0.022284279127482532
1300,37,0.0
1300,38,0.0
1300,39,0.00012918297529870195
1300,40,0.0
1300,41,0.0
1300,42,0.49477983223356664
1300,43,0.06742426509412905
1300,44,0.0
1300,45,0.4014483522575694
1300,46,0.0
1300,47,0.0
1300,48,0.0
1300,49,0.041117025754963864
1300,50,0.013638984448612038
1300,51,0.009252719525663282
1300,52,0.0
1300,53,0.004137159961940381
1300,54,0.0
1300,55,0.0
1300,56,0.09945952271373357
1300,57,0.0
1300,58,0.0
1300,59,0.0
1300,60,0.0
1300,61,0.040960915939184155
1300,62,0.20384270488454823
1300,63,0.0
1300,64,0.013613329091445518
1300,65,0.0
1300,66,0.1704686989248582
1300,67,0.09124183531423836
1300,68,0.15640795615466835
1300,69,0.16039426967950604
1300,70,0.536878841382518
1300,71,0.1058615461293146
1300,72,0.10605780734692094
1300,73,0.0
1300,74,0.0
1300,75,0.0
1300,76,0.0
1300,77,0.0
1300,78,0.0
1300,79,0.0
1300,80,0.0
1300,81,0.1226895634665516
1300,82,0.2419365939132837
1300,83,0.0
1300,84,0.0
1300,85,0.2857723469855439
1300,86,0.0
1300,87,0.12543735463917358
1300,88,0.011962757257895308
1300,89,0.0
1300,90,0.0
1300,91,3.3855397938423843e-06
1300,92,0.0
1300,93,0.3354141188219516
1300,94,0.04443036249304649
1300,95,0.1553048555515535
1300,96,0.0
1300,97,0.44348864389225856
1300,98,0.0
1300,99,0.26655976281661964
1300,100,0.12509270281120285
1300,101,0.006383327577621653
1300,102,0.0
1300,103,0.2935470119194736
1300,104,0.0
1300,105,0.0
1300,106,0.14543999310505573
1300,107,0.0
1300,108,0.0
1300,109,0.0
1300,110,0.0
1300,111,0.17960667424127058
1300,112,0.0
1300,113,0.016519055346807827
1300,114,0.33443019721337536
1300,115,0.0
1300,116,0.0
1300,117,0.28582088795969546
1300,118,0.0
1300,119,0.0
1300,120,0.0
1300,121,0.28313857951558985
1300,122,0.16421231430622074
1300,123,0.0
1300,124,0.0
1300,125,0.0
1300,126,0.11180721981448825
1300,127,0.10592776078507166
1300,128,0.0
1300,129,0.0
1300,130,0.006223412790517385
1300,131,0.0042498678198219534
1300,132,0.0
1300,133,0.0
1300,134,0.0
1300,135,0.0
1300,136,0.0
1300,137,0.0
1300,138,0.0
1300,139,0.0
1300,140,0.00013767019797150578
1300,141,0.08371785664437842
1300,142,0.0013403683154133107
1300,143,0.04763030389655341
1300,144,0.0
1300,145,0.32136686680891463
1300,146,0.0
1300,147,0.02220784879327902
1300,148,0.0
1300,149,0.21368230991468226
1300,150,0.0
1300,151,0.012042857568031402
1300,152,0.1871152016488576
1300,153,0.2894491031106163
1300,154,0.0
1300,155,0.10860904342502166
1300,156,0.0
1300,157,0.028742681496362686
1300,158,0.0
1300,159,0.0
1300,160,0.0
1300,161,0.0
1300,162,0.0
1300,163,0.0
1300,164,0.0
1300,165,0.0
1300,166,0.0
1300,167,0.0
1300,168,0.1404835392673546
1300,169,0.0
1300,170,0.014782159118041111
1300,171,0.0
1300,172,0.0
1300,173,0.0
1300,174,0.14435423150578555
1300,175,0.0
1300,176,0.01991490140562192
1300,177,0.0
1300,178,0.02460274713484324
1300,179,0.0
1300,180,0.0
1300,181,0.0
1300,182,0.0
1300,183,0.09154439654013305
1300,184,0.0
1300,185,0.14581908107754207
1300,186,0.0
1300,187,0.19770867853087112
1300,188,0.03136357913962563
1300,189,0.0022241728185263157
1300,190,0.07790048264656604
1300,191,0.47885161766614925
1300,192,0.24644162863589086
1300,193,0.29457585316011686
1300,194,0.12007539219071574
1300,195,0.0
1300,196,0.0
1300,197,0.0
1300,198,0.0
1300,199,0.194707602589849
1300,200,0.04594253454957312
1400,1,0.17837702012988743
1400,2,0.0
1400,3,0.17621585955794875
1400,4,0.0
1400,5,0.0
1400,6,0.0
1400,7,0.0
1400,8,0.0
1400,9,0.41756542920672857
1400,10,0.0
1400,11,0.0
1400,12,0.0
1400,13,0.14355847759200846
1400,14,0.00017163528110874585
1400,15,0.0
1400,16,0.2003275246635182
1400,17,0.014368597074275317
1400,18,0.0
1400,19,0.0
1400,20,0.03928379753209501
1400,21,0.020787764187513554
1400,22,0.32107173817043166
1400,23,0.0
1400,24,0.0
1400,25,0.2540078596264621
1400,26,0.0
1400,27,0.1627400874639804
1400,28,0.0
1400,29,0.4611749259586174
1400,30,0.47167375930252836
1400,31,0.0
1400,32,0.02055763703161064
1400,33,0.2940139719937154
1400,34,0.0
1400,35,0.1845683908401454
1400,36,0.0211309849108092
1400,37,0.0
1400,38,0.0
1400,39,0.18285448643745772
1400,40,0.0
1400,41,0.0
1400,42,0.49477983223356664
1400,43,0.22210619760190584
1400,44,0.0
1400,45,0.4014483522575694
1400,46,0.0
1400,47,0.0
1400,48,0.0
1400,49,0.041117025754963864
1400,50,0.013638984448612038
1400,51,0.0
1400,52,0.0
1400,53,0.05759271184791641
1400,54,0.0
1400,55,0.0
1400,56,0.09945952271373357
